czas,h2pz_10011,h2pz_10021,h2pz_10121,h2pz_10131,h2pz_10318,h2pz_10338,h2pz_10358,h2pz_10378,h2pz_10398,h2pz_10401,h2pz_10402,h2pz_10438,h2pz_10441,h2pz_10442
2022-02-03 09:00:00+01:00,1953.2454342312283,1983.4317568630643,0.5301589965820312,0.5318679809570312,0.01730767543427646,35.904050205018784,31.325848431057402,29.585975982348124,257.96708344777426,89.91332913504706,89.15928907182482,0.0,0.10066466919249958,89.15928907182482
2022-02-03 10:00:00+01:00,1953.6976936509875,1984.2991547309027,0.5301589965820312,0.5318679809570312,0.016530983748121394,35.773474274741275,31.24249813132816,29.5737625641293,257.8403842247857,89.8958416197035,89.1378384314643,0.0,0.10076641919505265,89.1378384314643
2022-02-03 11:00:00+01:00,1953.352881740994,1984.2910969713,0.5301589965820312,0.5318679809570312,0.015550792056860194,35.69505206425985,31.12516662120819,29.606485444174872,257.74876825120714,89.85948954476251,89.10165864308675,0.0,0.10154650254795948,89.10165864308675
2022-02-03 12:00:00+01:00,1954.4898799641926,1985.6193010118272,0.5301589965820312,0.5318679809570312,0.01500473370982541,35.782072126600475,31.232241731219823,29.60444361262851,257.95405982547334,89.91795445760091,89.1620618057251,0.0,0.10219091923079557,89.1620618057251
2022-02-03 13:00:00+01:00,1954.3729083591038,1985.3094106377496,0.5301589965820312,0.5318679809570312,0.014624867033627299,35.60283252292209,31.092806751992967,29.38561304251353,258.2759565226237,90.0140821647644,89.25391998291016,0.0,0.10257756924049721,89.25391998291016
2022-02-03 14:00:00+01:00,1954.4124694485135,1985.2962241617838,0.5301589965820312,0.5318679809570312,0.014367100360492865,35.6323197417789,31.0872952969869,29.38328975200653,258.12601755777996,89.98329221513536,89.2280644777086,0.0,0.10350010259697835,89.2280644777086
2022-02-03 15:00:00+01:00,1954.0708323160807,1984.6051374308267,0.5301589965820312,0.5318679809570312,0.014862283706251117,35.66188832600911,31.12092031372918,29.464781307114496,258.182956966824,89.99541426976522,89.23228346506754,0.0,0.10416486928032505,89.23228346506754
2022-02-03 16:00:00+01:00,1954.2034325493707,1984.7074580891926,0.5301589965820312,0.5318679809570312,0.017002425426617264,35.65056352403429,31.129450370470682,29.366619674364724,257.8823052130805,89.93215924580892,89.17077444712321,0.0,0.10436158595192764,89.17077444712321
2022-02-03 17:00:00+01:00,1953.7321260240342,1984.5089222886827,0.5301589965820312,0.5318679809570312,0.019054383811437422,35.680301690631445,31.13447341018253,29.312814263767667,257.98079972161185,89.95044084125095,89.19183787027995,0.0,0.10351366926398542,89.19183787027995
2022-02-03 18:00:00+01:00,1953.688903096517,1984.2537325032552,0.5301589965820312,0.5318679809570312,0.016473325413341323,35.957526751624215,31.400458345943026,29.58186866177453,258.13916351742216,89.97727539486355,89.21969620174832,0.0,0.10417165261382857,89.21969620174832
